"id","t1","t2","t3","t4","t5"
"5542","16.1","6.81","21.4","49.41","95.31"
"5543","75.1","76.65","72.35","75.03","80.88"
"5544","24.62","81.58","0.54","55.87","23.9"
"5545","48.35","76.86","14.47","16.35","98.23"
"5546","13.08","67.19","18.53","90.14","60.47"
"5547","23.37","70.98","75.75","43.04","50.77"
"5548","99.63","71.45","55.39","3.11","25.77"
"5549","38.88","30.61","87.03","3.8","21.89"
"5550","73.68","49.18","66.99","67.35","81.65"
"5551","74","20.51","18.58","39.59","81.66"
"5552","7.55","30.57","86.5","85.31","8.71"
"5553","1.99","63.38","87.33","36.55","23.16"
"5554","30.09","50.52","92.63","18.39","69.03"
"5555","62.01","73.14","33.11","35.75","16.04"
"5556","27.25","86.51","33.12","31.11","9.84"
"5557","10.74","55.08","56.1","77.06","34.39"
"5558","3.48","85.2","77.61","62.49","78.8"
"5559","84.05","4.43","57.14","10.13","6.1"
"5560","81.25","41.86","98.27","98.32","84.82"
"5561","60.51","80.64","95.67","1.09","39.8"
"5562","35.07","96.58","51.27","32.8","35.96"
"5563","84.26","38.24","0.83","0.16","20.33"
"5564","97.51","91.15","35.45","94.37","97.16"
"5565","13.39","41.45","14.38","58.9","56.1"
"5566","12.21","71.27","14.36","27.45","66.01"
"5567","98.36","46.99","29.62","68.73","9.91"
"5568","49.53","9.87","0.06","30.16","60.09"
"5569","3.07","98.85","26.39","87.54","5.83"
"5570","70.67","35.65","34.03","14.15","18.07"
"5571","89.15","27.71","7.49","61.86","1.7"
"5572","44.81","22.71","58.53","95.02","32.75"
"5573","52.93","98.2","51.23","66.07","99.99"
"5574","31.44","34.45","62.07","95.41","88.16"
"5575","8.56","64.59","48.94","48.94","76.48"
"5576","51.13","72.01","88.1","33.68","5.33"
"5577","46.84","23.03","84.93","27.37","31.03"
"5578","25.71","89.54","5.98","61.38","17.32"
"5579","8.83","91.3","89.97","36.99","29.38"
"5580","40.18","81.11","17.7","70.98","94.04"
"5581","88.46","73.39","16.27","22.18","96.53"
"5582","64.14","85.66","65.92","4.44","91.7"
"5583","53.55","9.55","91.64","20.59","3.52"
"5584","3.9","49.73","94.59","14.5","77.88"
"5585","56.91","59.47","29.27","2.56","68.93"
"5586","8.37","19.44","60.09","83.17","36.54"
"5587","47.87","73.2","67.12","34.61","18.65"
"5588","57.05","90.65","18.34","20","11.08"
"5589","8.88","98.4","18.15","17.46","5.77"
"5590","72.15","57.94","5.71","86.55","16.84"
"5591","8.52","96.66","19.79","86.5","92.49"
"5592","78.07","74.43","80.85","78.09","60.35"
"5593","55.65","79.01","37.87","54.03","86.44"
"5594","15.82","48.15","37.22","34.56","48.95"
"5595","61.97","29.53","73.97","86.39","25.45"
"5596","50.37","26.31","90.96","43.99","51.05"
"5597","49.94","52.51","52.48","18.97","86.73"
"5598","65.15","21.95","2.26","31.64","75.27"
"5599","20.13","7.89","69.88","37.53","90.63"
"5600","87.58","58.19","14.2","55.47","68.93"
"5601","78.95","58.88","56.23","57.07","19.63"
"5602","97.65","71.73","10.06","99.59","40.68"
"5603","17.96","26.14","96.24","57.49","44.57"
"5604","84.46","40.61","91.5","69.55","58.81"
"5605","52.2","38.27","91.75","71.83","64.93"
"5606","64.33","73.69","65.92","73.53","84.54"
"5607","66.7","37.52","19.79","85.96","41.23"
"5608","45.99","82.41","79.5","71.51","54.35"
"5609","78.31","82.03","89.45","12.23","66.44"
"5610","79.72","55.81","27.97","36.42","57.43"
"5611","78.22","13.46","9.36","96.15","85.66"
"5612","28.8","65.67","26.96","24.9","18.6"
"5613","73.96","23.48","16.58","84.82","97.9"
"5614","15.17","68.95","70.21","72.42","68.69"
"5615","6.22","20.53","12.64","2.27","13.94"
"5616","35.51","16.05","39.2","23.55","50.96"
"5617","60.38","39.72","42.78","59.09","54.92"
"5618","6.55","67.72","50.12","74.75","89.54"
"5619","26.29","75.99","15.93","37.13","41.97"
"5620","25.28","40.64","28.34","64.67","1.75"
"5621","25.95","49.98","70.19","61.15","1.3"
"5622","16","80.95","44.29","49.52","79.63"
"5623","38.14","87.83","82.89","35.96","62.28"
"5624","69.53","1.1","53.69","67.32","62.59"
"5625","88.59","60.85","28.82","96.04","19.54"
"5626","13.66","24.1","22.9","44.24","72.62"
"5627","75.31","2.89","85.84","32.95","34.01"
"5628","47.76","24.6","78.46","96.05","27.83"
"5629","26.01","58.37","18.69","92.12","28.7"
"5630","21.4","70.89","46.61","28.28","76.23"
"5631","63.38","73.64","67.46","30.19","59.95"
"5632","38.28","61.92","27.99","89.79","11.76"
"5633","66.9","93.44","40.95","94.2","11.78"
"5634","1.74","24.49","56.89","93.4","13.38"
"5635","89.2","70.54","48.28","57.93","77.75"
"5636","6.05","90.83","68.36","90.8","21.16"
"5637","91.99","98.03","31.64","88.43","6.39"
"5638","40.37","27.82","39.68","43.52","99.91"
"5639","20.76","40.86","79.43","46.69","45.23"
"5640","23.63","40.95","76.38","29.29","93.66"
"5641","68.81","77.28","6.06","45.18","62.76"
"5642","22.5","53.47","11.43","77.88","50.4"
"5643","7.08","57.29","96.3","41.92","34.35"
"5644","4.32","77.93","89.95","58.27","95.12"
"5645","35.39","68.04","53.18","33.33","90.84"
"5646","90.87","39.29","62.84","87.05","95.39"
"5647","44.03","61.11","66.16","65.19","84.94"
"5648","54.12","98.03","74.85","84.4","51.98"
"5649","53.61","40.71","13.69","15.19","56.65"
"5650","79.88","93.11","60.29","82.53","59.76"
"5651","52.01","63.05","12.54","79.91","5.95"
"5652","44.64","25.3","89.88","61.73","47.19"
"5653","52.05","84.81","0.25","87.44","84.76"
"5654","41.16","20.84","75.49","72.07","3.46"
"5655","52","97.91","49.57","36.3","70.94"
"5656","97.52","18.79","68.58","91.42","18.69"
"5657","15.14","65.77","42.04","49.34","81.27"
"5658","38.89","24.31","23.02","76.32","30.11"
"5659","79.49","67.6","38.28","26.56","96.86"
"5660","13.8","30.5","14.94","43.71","75.16"
"5661","21.01","72.89","61.45","62.64","48.52"
"5662","37.46","0.92","67.71","30.78","73.17"
"5663","25.71","89.57","43.47","12.31","85.08"
"5664","46.04","18.03","40.4","86.77","37.59"
"5665","78.76","1.94","94.37","41.53","77.22"
"5666","58.03","58.75","59.63","48.4","80.62"
"5667","54.92","16.75","42.19","1.56","15.85"
"5668","36.72","66.48","54.2","56.13","9.12"
"5669","47.6","65.47","65.38","24.98","66.95"
"5670","11.36","67.46","85.73","2.26","45.19"
"5671","1.41","6.02","33.68","28.12","89.94"
"5672","57.11","81.57","43.03","82.09","94.38"
"5673","78.81","83.54","79.52","91.73","29.8"
"5674","14.48","15.68","1.42","54.67","17"
"5675","46.74","65.15","58.16","6.35","77.11"
"5676","65.23","50.96","63.93","70.82","72.79"
"5677","50.11","4.92","42.08","88.49","62.77"
"5678","48.69","32.02","4.99","35.56","90.36"
"5679","35.88","31.71","39.6","49.86","78.29"
"5680","94.61","69.42","24.95","56.45","50.72"
"5681","58.04","19.32","27.91","1.44","74.79"
"5682","76.71","67.9","66.27","36.3","63.81"
"5683","97.74","21.98","89.93","73.72","87.84"
"5684","27.92","13.9","6.13","81.37","95.78"
"5685","62.12","18.18","78.1","44.41","50.68"
"5686","56.5","12.16","97.34","60.71","79.11"
"5687","35.11","88.16","83.36","21.04","97.1"
"5688","40.89","88.83","61.7","12.18","36.66"
"5689","85.16","1.06","68.64","70.57","35.87"
"5690","60.97","7.64","11.1","98.45","79.78"
"5691","76.85","65.81","55.07","86.06","83.9"
"5692","72.4","69.27","35.97","0.73","76.45"
"5693","14.02","98.85","47.16","42.91","44.94"
"5694","77.29","74.39","84.46","79.09","36.9"
"5695","5.02","11.16","60.68","34.88","15.72"
"5696","74.01","84.13","72.32","99.03","41.9"
"5697","60.55","33.37","27.62","54.23","61.51"
"5698","85.05","73.16","33.5","90.21","50.83"
"5699","36.21","24.61","89.61","3.7","2.58"
"5700","80.42","98.94","77.88","43.3","98.81"
"5701","15.32","12.71","98.51","38.77","68.35"
"5702","10.64","81.22","76.12","32.87","44.66"
"5703","74.46","13.5","93.83","8.96","77.11"
"5704","12.01","47.47","82.34","62.96","9.58"
"5705","37.59","51.43","49.69","78.24","9.96"
"5706","80.89","46.32","39.87","13.49","17.96"
"5707","93.8","29.93","27.01","74.33","16.67"
"5708","96.94","7.36","55.85","85.66","67.44"
"5709","70.82","47.15","4.12","59.21","19.32"
"5710","21.28","64.71","39.25","38.8","85.39"
"5711","92.37","76.95","17.02","58.6","96.58"
"5712","66.48","61.56","72.13","59.98","26.26"
"5713","49.07","0.84","81.3","82.68","82.8"
"5714","35.23","47.5","49.22","51.01","48.2"
"5715","86.58","4.52","57.39","30.9","40.85"
"5716","41.95","96.61","79.3","29.81","51.37"
"5717","77.46","30.41","70.73","49.28","12.59"
"5718","60.77","24.63","54.74","91.57","64.03"
"5719","61.66","64.2","10.33","20.06","12.29"
"5720","62.72","54.5","55.57","43.9","86.78"
"5721","28.56","8.42","96.13","2.7","25.72"
"5722","16.01","24.05","77.07","89.11","80.36"
"5723","23.22","81.44","66.23","19.92","96.26"
"5724","85.95","95.55","98.18","46.58","65.38"
"5725","72.23","49.98","75.78","44.59","7.8"
"5726","98.56","26.18","35.77","88.27","43.56"
"5727","1.54","70.42","23.57","24.85","3.06"
"5728","10.63","13.01","27.92","50.91","11.42"
"5729","16.47","57.54","91.18","82.72","35.02"
"5730","57.47","91.85","77.72","50.15","39.1"
"5731","79.18","43.4","48.96","82.49","30.54"
"5732","32.93","79.77","40.53","38.63","52.63"
"5733","80.17","38.93","97.94","15.58","92.49"
"5734","69.15","70.65","76.7","62.4","79.54"
"5735","74.54","99.37","76.63","6.69","19.32"
"5736","49.59","70.67","57.07","82.12","6.32"
"5737","11.68","19.87","50.16","78.81","53.59"
"5738","69.8","20.15","25.73","31.4","15.32"
"5739","5.36","99.08","75.46","85.05","56.39"
"5740","73.08","3.12","96.74","33.43","15.89"
"5741","44.28","31.18","57.12","29.29","97.05"
"5742","23.36","11.74","9.29","6.49","34.81"
"5743","2.1","83.69","29.95","86.95","15.68"
"5744","29.81","1.38","70.52","12.64","51.04"
"5745","2.35","0.18","27.31","8.28","16.3"
"5746","65.34","71.35","75.52","42.42","39.47"
"5747","25.08","22.83","80.2","49.97","57.63"
"5748","38.92","55.54","34.07","31.75","93.84"
"5749","51.04","16.54","89.65","69.27","33.23"
"5750","88.96","86.11","15.18","69.61","49.62"
"5751","89.69","19.58","99.81","70.86","78.87"
"5752","35.44","94.47","98.4","99.02","22.31"
"5753","15.38","28.59","83.93","55.26","34.09"
"5754","44.41","46.52","39.79","25.62","24.97"
"5755","62.78","26.58","57.54","29.11","53.67"
"5756","31.62","73.15","18.87","90.53","29.93"
"5757","97.99","33.47","18.06","59.32","22.11"
"5758","9.51","72.8","0.89","48.97","63.13"
"5759","81.7","31.1","68.76","60.92","93.32"
"5760","58.35","96.15","89.3","81.04","28.5"
"5761","55.17","7.49","12.68","41.04","9.43"
"5762","85.31","62.72","11.49","40.58","99.9"
"5763","34.49","85.69","24.39","91.36","52.65"
"5764","72.31","58.61","76.05","63.64","97.12"
"5765","57.26","81.58","24.96","86.54","60.78"
"5766","56.33","29.61","14.23","23.94","76.68"
"5767","84.44","74.12","1.19","70.69","2.68"
"5768","17.21","39.98","5.37","63.11","57.02"
"5769","27.96","19.39","92.95","86.86","57.56"
"5770","44.08","95.1","89.94","89.71","94.31"
"5771","82.44","12.27","72.28","95.69","96.89"
"5772","63.54","61.92","54.79","39.78","15.93"
"5773","16.59","86.32","72.44","1.44","50.08"
"5774","55.67","46.58","45.29","73.99","42.25"
"5775","18.71","3.63","71.1","35.3","50.65"
"5776","62.96","9.95","38.81","71.47","24.41"
"5777","2.81","70.21","77.14","82.09","65.92"
"5778","8.97","57.64","2","17.58","52.57"
"5779","71.57","54.7","24.89","97.15","76.05"
"5780","36.1","79.49","96.86","85.09","82.32"
"5781","58.14","37.58","99.74","45.02","20.35"
"5782","76.94","15.57","28.07","36.76","97.44"
"5783","30.41","71.34","7.78","93.91","0.92"
"5784","64","90.7","21.42","19.04","4.48"
"5785","3.89","20.96","44.08","62.62","57.8"
"5786","40.83","85.58","40.56","48.94","67.23"
"5787","87.42","70.26","30.2","78.28","59.72"
"5788","27.64","75.27","92.67","88.06","22"
"5789","0.81","91.12","47.77","80.6","51.23"
"5790","76.1","1.03","75.84","42.06","69.58"
"5791","15.98","43.64","95.21","87.09","5.23"
"5792","16.84","6.03","42.12","60.9","71.89"
"5793","28.89","29.05","70.27","61.59","35.19"
"5794","39.4","92.98","24.09","88.81","98.15"
"5795","1.87","18.1","1.37","16.62","18.15"
"5796","69.31","48.65","95.37","63.87","82.45"
"5797","34.46","60.73","63.11","41.23","98.68"
"5798","28.46","29.49","90.55","7.78","68.85"
"5799","3.09","64.46","13.85","34.94","54"
"5800","78.79","55.85","69.27","21.41","23.69"
"5801","47.26","63.05","90.94","76.06","51.81"
"5802","67.69","45.94","2.76","12.12","24.34"
"5803","96.03","74.18","26.28","31.45","19.86"
"5804","69.57","59.01","75.94","76.22","44.85"
"5805","56.79","15.8","73.28","47.43","95.24"
"5806","77.51","31.07","77.84","28.72","39.42"
"5807","6.2","14.38","43.89","60.14","49.87"
"5808","16.41","57.06","17.37","0.39","31.09"
"5809","39.89","57.32","97.83","68.26","60.81"
"5810","45.58","9.91","74.88","3.44","35.8"
"5811","81.34","20.11","4.94","32.88","48.04"
"5812","53.32","6.09","7.8","72.57","71.73"
"5813","52.2","59.86","77.57","53.11","86.17"
"5814","1.24","3.39","0.62","31.83","90.82"
"5815","74.39","24.13","86.34","24.72","52.82"
"5816","0.58","86.88","73.82","67.85","92.57"
"5817","59.7","8.36","72.99","64.42","59.28"
"5818","39.72","53.72","77.24","9.27","40.05"
"5819","60.66","60.89","45.16","64.66","30.64"
"5820","64.82","98.39","77.29","39.3","64.11"
"5821","17.66","33.88","63.23","98.25","62.97"
"5822","53.81","34.18","83.41","99.86","28.68"
"5823","83.49","62.11","73.35","95.62","83.14"
"5824","11.14","7.23","52.91","22.35","57.7"
"5825","36.75","26.85","41.32","27.57","68.05"
"5826","19.15","77.95","21.32","9.15","9.97"
"5827","18.45","44.82","45.42","79.84","28.05"
"5828","16.63","98.88","86.95","65.27","75.27"
"5829","21.35","69.38","93.49","76.9","4.72"
"5830","0.41","19.22","57.47","93.06","58.79"
"5831","29.87","27.92","55.72","38.86","41.55"
"5832","88.44","91.01","74.1","44.44","95.93"
"5833","71.91","48.71","44.91","32.96","42.98"
"5834","12.77","82.24","2.7","15.04","2.67"
"5835","41.79","18.94","76.86","32.73","16.52"
"5836","53.38","75.05","2.41","5.4","65.7"
"5837","64.73","7.44","25.6","75.39","39.43"
"5838","24.84","13.09","18.65","25.96","25.92"
"5839","51.59","51.54","60.47","44.41","45.97"
"5840","2.78","45.02","0.83","92.39","90.96"
"5841","76.53","19.68","29.29","6.77","46.31"
"5842","27.35","34.82","94.68","37.9","69.21"
"5843","35.86","48.27","79.56","27.73","36.31"
"5844","32.25","12.18","71.86","17.05","97.76"
"5845","20.2","88.17","99.92","88.75","3.46"
"5846","98.93","42.48","73.06","66.34","30.37"
"5847","80.21","80.05","88.5","25.83","60.07"
"5848","0.37","74.7","59.81","38.02","28.65"
"5849","13.07","10.26","72.97","40.77","78.14"
"5850","24.95","5.61","85.08","92.02","82.54"
"5851","58.16","18.99","59.2","42.77","73.03"
"5852","79.63","65.47","91.23","97.35","23.4"
"5853","32.62","67.36","77.02","28.16","39.51"
"5854","93.89","11.66","65.16","19.43","14.92"
"5855","2.61","80.98","87.93","56.47","0.35"
"5856","51.95","67.96","10.16","69.11","46.71"
"5857","0.37","19.29","33.41","84.53","82.62"
"5858","51.8","32.33","67.45","67.31","26.89"
"5859","3.95","15.1","66.95","55.29","24.4"
"5860","72.99","6.22","90.74","56.22","40.38"
"5861","26.05","39.57","41.2","86.03","33.47"
"5862","33.37","88.82","38.64","22.46","65.77"
"5863","27.46","54.18","8.2","19.03","26.43"
"5864","50.02","25.53","31.75","51.17","8.4"
"5865","47.26","99.3","16.5","56.19","93.81"
"5866","10.94","80.49","41.72","33.53","61.13"
"5867","79.24","42.7","38.32","3.89","14.09"
"5868","32.56","41.04","88.15","0.46","27.93"
"5869","27.31","51.89","14.63","68.9","59.85"
"5870","13","71.7","77.52","76.92","0.9"
"5871","72.84","26.33","67.86","38.28","36.55"
"5872","3.45","71.7","98.74","94.63","6.23"
"5873","39.65","23.84","20.24","89.31","44.09"
"5874","25.35","70.15","29.51","25.77","7.43"
"5875","78.86","92.03","16.53","44.04","19.64"
"5876","97.3","94.92","41.72","67.92","60.64"
"5877","66.81","14.91","91.1","41.56","72.56"
"5878","90.58","86.28","50.37","6.39","52.82"
"5879","16.77","77.92","31.5","49.35","21.82"
"5880","31.11","60.84","95.96","43.17","75.54"
"5881","72.94","53.78","85.6","14.98","64.31"
"5882","11.57","86.37","92.16","25.75","7.85"
"5883","98.52","15.8","42.26","91.67","8.32"
"5884","9.11","3.76","46.45","28.66","64.17"
"5885","94.94","75.49","40.14","87.83","56.55"
"5886","25.19","65.02","39.87","64.52","30.98"
"5887","17.4","31.24","24.55","5.16","70.48"
"5888","23.87","64.05","64.11","1.74","86.77"
"5889","51.7","49.13","70.45","93.66","83.88"
"5890","99.52","43.5","74.97","62.73","48.13"
"5891","54.53","66.79","69.66","54.92","51.58"
"5892","57.48","46.21","56.47","30.47","63.53"
"5893","39.77","9.18","75.68","6.77","18.96"
"5894","48.87","85.18","42.16","36.1","74.01"
"5895","53.62","52.23","4.3","54.48","55.66"
"5896","49.24","4.35","65.42","47.64","88.01"
"5897","31.74","61.28","30.18","52.16","79.67"
"5898","98.1","81.54","2.1","98.37","51.44"
"5899","26.64","64.09","28.48","43.2","11.79"
"5900","49.99","27.22","44.23","57.88","75.28"
"5901","90.4","53.72","33.75","99.93","59.43"
"5902","84.51","81.88","81.25","99.95","17.96"
"5903","96.17","77.11","27.73","42.1","14.95"
"5904","3.37","15.28","8.08","0.99","67.02"
"5905","9.67","81.6","45.85","8.74","35.56"
"5906","22.47","31.49","50.09","38.96","64.55"
"5907","22.21","5.76","20.07","17.42","33.82"
"5908","28.04","44.64","18.75","68.76","93.5"
"5909","31.54","66.69","71.69","1.14","90.61"
"5910","98.31","5.82","82.34","56.79","39.43"
"5911","5.85","5.97","55.85","99.48","24.85"
"5912","18.74","35.14","41.38","35.22","59"
"5913","95.82","82.16","44.15","37.33","60.98"
"5914","34.11","37.74","72.6","98.93","7"
"5915","65.24","1.11","59.54","74.1","69.65"
"5916","21.7","61.61","2.37","56.68","55.61"
"5917","4.73","44.33","84.49","13.97","60.27"
"5918","57.95","39.84","55.77","7.46","10.98"
"5919","61.84","19.86","21.71","63.77","0.31"
"5920","72.44","86.86","46.82","78.26","29.14"
"5921","60.33","7.69","75.81","21.41","43.39"
"5922","16.49","15.06","14.99","86.98","24.06"
"5923","83.93","81.25","61.51","48.14","66.11"
"5924","56.32","60.56","19.9","63.9","81.55"
"5925","1.71","53.45","22.29","20.93","40.2"
"5926","40.7","15.96","21.17","57.65","80.11"
"5927","40.57","84.61","31.42","41.08","84.68"
"5928","87.22","86.59","16.02","71.21","89.89"
"5929","15.47","5.88","7.56","86.91","68.07"
"5930","28.11","36.79","34.79","19.04","92.32"
"5931","19.5","15.04","55.61","8.7","83.89"
"5932","65.84","40.97","28.58","94.9","93.97"
"5933","83.38","52.16","3.62","43.64","93.71"
"5934","82.47","28","73.15","12.38","71.85"
"5935","15.04","46.6","64.61","11.04","13.59"
"5936","44.08","64.92","18.94","18.08","52.48"
"5937","72.71","45.72","83.93","55.21","14.52"
"5938","16.61","10.48","94.4","9.45","53.02"
"5939","52.81","90.14","44.46","80.45","76.22"
"5940","30.22","54.88","48.21","71.87","21.88"
"5941","20.43","94.62","3.49","28.34","6.95"
"5942","46.67","78.6","92.85","82.85","96.41"
"5943","72.37","56.87","71.2","76.55","97.45"
"5944","88.3","79.55","39.9","98.57","79.19"
"5945","39.77","50.94","87.5","47.66","25.79"
"5946","56.54","78.77","81.04","11.99","60.02"
"5947","71.02","20.73","64.19","34.65","10.13"
"5948","54.25","76.29","7.86","37.45","49.2"
"5949","89.71","78.71","46.81","98.36","70.77"
"5950","1.35","65.8","43.47","78.96","56.88"
"5951","39.58","27.45","84.27","96.63","90.08"
"5952","0.31","39.62","14.87","44.15","38.87"
"5953","66.9","12.18","86.47","47.45","78.76"
"5954","84.01","5.63","80.04","44.2","92.55"
"5955","70.55","79.85","62.68","92.97","0.73"
"5956","63.34","21.93","50.38","97.36","67.23"
"5957","88.88","4.27","39.51","75.5","29.57"
"5958","42.3","11.73","82.97","88.06","22.33"
"5959","83.43","89.25","50.01","44.6","96.39"
"5960","30.96","98.38","28.49","1.36","80.68"
"5961","94.37","15.79","81.76","44.54","9.53"
