"id","t1","t2","t3","t4","t5"
"1583","16.56","43.45","92.18","39.49","6.14"
"1584","56.81","46.04","49.87","28.43","16.36"
"1585","55.82","70.68","90.14","83.76","36.09"
"1586","25.72","18.7","61.16","54.94","51.41"
"1587","98.71","74.94","0.81","43.85","90.65"
"1588","61.57","65.46","2.6","66.8","8.78"
"1589","41.36","83.46","72.22","71.55","4.55"
"1590","8.41","68.33","31.3","52.47","19.28"
"1591","34.19","64.59","9.02","34.56","94.83"
"1592","41.52","65.85","37.07","73.23","56.41"
"1593","59.93","28.85","25.58","10","84.79"
"1594","22.52","76.25","56.37","17.53","97.62"
"1595","63.09","9.16","57.36","56.29","92.45"
"1596","70.81","9.48","67.57","26.44","7.25"
"1597","38.93","19.98","10.61","96","81.21"
"1598","42.26","55.47","22.17","76.54","93.66"
"1599","56.97","81.98","80.29","70.27","42.14"
"1600","3.3","79.24","39.46","15.48","72.43"
"1601","89.37","36.98","35.39","26.02","77.35"
"1602","59.53","9.65","26.57","4.22","62.22"
"1603","69.04","44.69","91.41","64.89","99.35"
"1604","25.55","59.99","97.13","31.29","39.35"
"1605","85.27","75.04","25.52","54.55","30.74"
"1606","98.82","19.47","40.83","20.22","71.62"
"1607","48.59","14.59","66.79","51.98","94.6"
"1608","6.59","37.99","50.9","59.36","82.46"
"1609","31.72","30.16","57.64","8.8","17.16"
"1610","91.96","1.25","4.26","66.29","31.31"
"1611","76.5","62.92","88.18","97.04","9.45"
"1612","92.06","0.13","64.66","84.97","80.57"
"1613","20.97","63.35","47.34","67.28","49.66"
"1614","59.41","88.87","94.66","20.31","0.55"
"1615","38.41","89.71","52.62","51.13","4.07"
"1616","18.87","92.62","38.99","34.32","33.5"
"1617","67.93","73.41","35.29","21.04","90.6"
"1618","91.32","15.34","72.17","79.18","38.86"
"1619","21.93","66.3","48.15","68.99","16.16"
"1620","0.61","3.52","62.76","61.74","45.87"
"1621","39.12","34.7","20.48","47.04","4.2"
"1622","59.15","24.87","27.65","92.61","25.9"
"1623","43.67","8.6","54.45","86.16","1.22"
"1624","21.73","13.91","89.41","12","87.48"
"1625","8.11","98.14","23.19","43.43","58.29"
"1626","78.18","70.09","85.27","12.34","90.64"
"1627","60","54.23","50.29","16.66","49.82"
"1628","0.45","24.61","24.8","84.57","9.33"
"1629","75.71","69.2","46.71","13.2","40.26"
"1630","54.64","23.11","67.02","70.91","84.48"
"1631","48.52","3.6","65.75","12.3","60.8"
"1632","85.58","27.46","89.78","44.14","48.74"
"1633","37.37","84.58","8.79","51.44","26.07"
"1634","48.76","99.48","80.89","72.65","35.85"
"1635","75.6","3.76","81.19","89.38","45.65"
"1636","88.34","32.57","65.62","54.23","73.01"
"1637","65.99","64.4","66.71","14.84","73.57"
"1638","26.3","35.32","38.65","88.35","57.17"
"1639","66.94","7.93","97.65","60.66","71.34"
"1640","24.4","18.7","60.85","2.58","84.9"
"1641","66.06","37.97","91.42","91.34","37.45"
"1642","15.85","14.42","2.66","80.57","60.98"
"1643","52.81","47.1","42.54","0.42","6.75"
"1644","75.85","91.34","71.14","89.32","32.92"
"1645","5.01","12.35","30.6","59.94","82.82"
"1646","80.2","1.78","63.79","21.59","78.09"
"1647","59.93","50.42","91.9","72.72","32.58"
"1648","86.89","47.66","0.15","2.86","61.53"
"1649","39.6","70.33","10.46","77.79","3.18"
"1650","39.76","42.84","39.32","62.75","81.28"
"1651","31.31","25.71","82.07","88.02","81.99"
"1652","94.75","12.97","3.14","45.79","9.12"
"1653","32.73","9.67","52.19","13.7","84.79"
"1654","87.54","98.81","78.67","72.76","75.51"
"1655","0.58","63.3","98.69","37.61","61.62"
"1656","14.43","19.33","50.89","68.67","17.37"
"1657","86.38","23.39","96.36","96.87","85.18"
"1658","11.92","69.61","69.96","37.08","83.75"
"1659","3.71","34.89","3.7","87.83","19.22"
"1660","1.84","51.52","22.41","18.49","3.78"
"1661","55.32","93.64","84.61","53.92","41.17"
"1662","95.54","85.33","65.47","83.42","80.81"
"1663","16.19","91.71","4.28","15.99","19.02"
"1664","8.38","51.71","30.68","62.51","57.11"
"1665","46.34","91.31","54.37","92.41","78.04"
"1666","40.2","95.11","38.8","79.27","92.55"
"1667","86.32","17.1","31.58","94.46","46.06"
"1668","66.91","4.87","60.53","36.17","28.51"
"1669","93.98","93.08","21.92","98.46","24.54"
"1670","68.47","68.44","66.14","45.64","70.92"
"1671","61.65","31.99","49.1","26.5","21.44"
"1672","31.31","21.48","41.69","25.68","64.1"
"1673","21.22","13.13","12.19","39.93","79.05"
"1674","5.64","56.55","95.18","29.23","92.8"
"1675","83.64","65.36","22.36","24.15","98.16"
"1676","38.51","31.84","5.38","29.79","81.3"
"1677","67.76","22.18","61.5","8.37","76.53"
"1678","50.14","63.18","75.76","85.01","44.98"
"1679","27.88","52.68","7.54","62.43","45.41"
"1680","25.64","86.21","64.39","7.13","45.17"
"1681","15.99","6.25","25.59","87.11","36.09"
"1682","68.49","34.6","40.88","39.17","58.36"
"1683","33.7","23.8","83.33","12.28","58.61"
"1684","23.58","30.67","65.04","74.04","78.56"
"1685","40.32","15.74","15.53","56.46","63.12"
"1686","34.99","80.71","60.04","43.53","58.58"
"1687","1.38","10.99","19.85","91.85","50.42"
"1688","19.35","23.58","24.35","5.39","70.31"
"1689","2.88","94.96","49.1","67.65","8.27"
"1690","85.84","29.36","85.45","87.78","16.52"
"1691","9.15","31.03","27.46","33.21","26.66"
"1692","12.65","99.01","43.76","50.61","28.49"
"1693","25.06","24.71","23.88","81.4","58.43"
"1694","65.99","18.79","40.35","76.1","52"
"1695","17.05","27.86","96.03","2.65","52.16"
"1696","78.92","90.29","52.95","83.7","67.38"
"1697","70.18","45.53","29.46","73.92","76.99"
"1698","91.19","28.62","6.79","92.09","80.4"
"1699","75.23","47.37","78.13","76.5","60.27"
"1700","14.13","24.15","83.67","57.1","67.87"
"1701","93.56","46.42","66.19","54.53","11.47"
"1702","92.34","94.04","89.74","69.61","6.24"
"1703","94.72","22.77","36.31","9.27","11.14"
"1704","21.11","59.92","45.78","95.24","57.3"
"1705","33.39","50.21","12.26","99.74","52.11"
"1706","94.51","69.32","6.14","63.23","27.67"
"1707","50.27","72.15","35.52","22.3","71.23"
"1708","16","90.86","56.24","87.39","72.72"
"1709","63.11","71.81","38.73","2.91","98.71"
"1710","28.45","13.56","64.78","32.09","96.69"
"1711","1.49","90.4","12.19","67.16","46.62"
"1712","15.24","38.57","2.5","99.17","40.44"
"1713","30.53","17.66","51.55","91.8","6.84"
"1714","73.46","94.65","3.09","32.18","60.9"
"1715","93.2","65.47","36.85","8.69","64.9"
"1716","89.55","26.04","46.6","89.57","33.68"
"1717","62.33","85.69","85.99","16.51","45.19"
"1718","66.56","79.49","23.53","3.13","29.07"
"1719","94.9","83.87","71.03","39.34","48.58"
"1720","7.52","93.96","69.44","38.16","41.39"
"1721","31.13","49.75","76.13","49.65","91.08"
"1722","64.64","52.98","14.62","8.11","8.42"
"1723","38.93","59.01","26.23","65.04","79.02"
"1724","17.12","51.82","28.67","45.58","77.27"
"1725","70.35","43.77","90.75","60.5","72.39"
"1726","79.64","24.09","27.2","42.13","46.68"
"1727","6.89","46.09","84.55","46.06","37.81"
"1728","56.51","42.08","75.73","31.45","19.19"
"1729","49.78","74.25","22.8","48.67","18.17"
"1730","43.92","64.96","17.77","0.4","82.97"
"1731","51.34","42.14","26.97","42.55","62.06"
"1732","8.29","48.49","28.62","47.58","74.88"
"1733","91.27","34.26","15.65","14.44","26.48"
"1734","37.42","1.86","37.79","16.27","7.98"
"1735","32.97","93.2","8.26","93.65","82.66"
"1736","78.12","27.98","90.65","25.06","81.62"
"1737","14.85","77.45","92.23","51.62","45.82"
"1738","68.74","49.87","25.27","37.9","32.93"
"1739","72.39","15.97","26.59","25.38","83.68"
"1740","52.57","25.43","94.04","71.22","85.58"
"1741","83.21","69.73","38.75","59.8","10.31"
"1742","72.34","78.59","91.25","92.18","80.58"
"1743","6.98","9.13","37.71","8.38","42.08"
"1744","37.77","52.09","70.6","31.45","16.95"
"1745","24.72","97.78","44.04","10.65","72.61"
"1746","68.11","48.22","86.12","28.66","81.59"
"1747","71.57","39.91","74.58","68.39","82.94"
"1748","57.1","59.08","7.3","76.56","10.71"
"1749","92.14","2.57","12.53","2.09","64.86"
"1750","32.35","94.96","95.42","46.88","10.83"
"1751","99.51","52.99","55.64","51.58","93.74"
"1752","12.76","37.03","77.23","52.82","80.19"
"1753","49.73","34.99","81.05","85.95","84.87"
"1754","77.31","89.53","89.73","94.43","94.79"
"1755","34.97","14.14","39","68.35","63.64"
"1756","1.49","25.65","32.31","56.69","13.57"
"1757","41.25","7.4","90.44","78.76","80.5"
"1758","76.57","17.55","59.42","78.33","65.76"
"1759","12.75","86.45","34.97","58.25","71.51"
"1760","30.83","62.12","52.09","1.24","79.68"
"1761","29.6","27.48","62.61","74.88","75.92"
"1762","73.8","35.48","86.71","36.96","12.14"
"1763","70.67","46.42","15.37","92.98","96.28"
"1764","82.51","68.14","87.48","14.49","1.02"
"1765","93.43","11.36","30.21","81.81","44.51"
"1766","43.53","48.62","73.56","32.47","47.03"
"1767","35.57","6.89","46.92","76.76","71.64"
"1768","70.13","88.48","79.65","17.49","4.28"
"1769","38.67","50.96","84.46","68.84","20.06"
"1770","17.65","84.94","62.53","45.59","22.02"
"1771","23.29","23.43","87.17","33","49.16"
"1772","72.8","88.31","77.2","41.78","53.41"
"1773","16.3","67.47","88.37","31.03","78.98"
"1774","88.24","43.52","95.28","32.29","30.82"
"1775","6.5","79.52","82.51","85.3","73.11"
"1776","21.2","4.32","69.11","18.8","80.37"
"1777","5.92","8.22","95.04","54.48","90.1"
"1778","59.39","79.58","31.96","93.48","29.13"
"1779","94.38","66.37","47","75.37","73.04"
"1780","0.08","92.29","54.83","92.9","53.8"
"1781","13.86","11.26","60.95","95.29","9.33"
"1782","84.18","78.05","12.14","13.94","18.12"
"1783","69.1","12.31","36.15","56.68","69.74"
"1784","29.64","64.84","17.88","31.8","68.9"
"1785","46.45","3.13","49.75","69.2","14.66"
"1786","91.48","23.14","50.73","25.61","17.75"
"1787","40.98","84.76","66.9","9.6","69.18"
"1788","71.34","31.92","73.1","0.5","4.3"
"1789","5.34","85.53","60.24","17.83","34.43"
"1790","90.52","87.27","70.17","93.94","35.71"
"1791","72.84","73.24","8.06","27.77","67.06"
"1792","52.77","34","35.95","16.18","5.13"
"1793","8.65","56.45","50.22","82.69","14.75"
"1794","15.92","34.8","25.89","24.18","72.5"
"1795","53","29.81","6.13","40.95","67.53"
"1796","93.19","48.9","27.5","7.33","26.24"
"1797","46.07","97.91","16","51.38","8.99"
"1798","36.07","31.33","5.28","94.6","74.1"
"1799","64.07","76.22","32.62","30.09","29.64"
"1800","4.32","83.4","60","37.66","51.64"
"1801","70.45","41.63","61.7","45.34","71.64"
"1802","22.9","26.81","9.56","4.19","21.39"
"1803","64.86","34.23","78.83","49.33","62.69"
"1804","67.22","53.15","82.36","81.16","52.18"
"1805","44.61","60.08","40.63","12.15","60.49"
"1806","4.05","60.99","98.4","80.23","91.97"
"1807","61.43","56.12","77.72","68.97","91.06"
"1808","66.65","16.63","56.38","89.88","21.99"
"1809","50.31","97.28","10.77","65.84","97.75"
"1810","90.8","19.79","98.35","96.59","74.28"
"1811","67.13","80.01","58.6","55.52","37.29"
"1812","46.12","40.02","85.38","64.59","98.07"
"1813","60.4","20.92","8.14","44.86","3.21"
"1814","69.08","39.8","18.96","76.78","80.06"
"1815","48.11","14.6","92.91","66.94","38.83"
"1816","86.75","60.51","71.45","21.5","47.32"
"1817","90.42","79.64","25.79","21.59","56.71"
"1818","4.41","8.66","24.69","42.58","24.81"
"1819","75.44","50.42","14.52","85.52","16.81"
"1820","98.02","7.76","97.6","5.95","39.19"
"1821","97.03","87.55","48.52","17.67","2.11"
"1822","65.87","11.91","21.07","63.62","4.53"
"1823","79.98","21.4","29.09","1.04","48.02"
"1824","17.54","25.78","3.91","97.39","77.61"
"1825","90.29","57.57","66.34","49.84","57.21"
"1826","43.71","81.27","25.34","30.84","51.6"
"1827","20.27","19.05","15.67","10.22","50.06"
"1828","43.76","15.19","34.73","96.07","95.45"
"1829","38.86","19.98","17.05","13.01","94.96"
"1830","70.9","70.08","77.7","63.83","10.38"
"1831","59.73","24.66","26.36","98.05","14.13"
"1832","41.58","36.04","73.49","28.06","30.26"
"1833","0.34","33.13","52.68","27.51","81.21"
"1834","81.32","79.03","78.27","89.53","37.74"
"1835","93.7","57.38","54.82","11.85","11.72"
"1836","53.35","89.84","54.64","74.79","18.12"
"1837","46.7","32.91","73.68","36.03","4.26"
"1838","36.26","89.73","27.05","53.95","34.74"
"1839","65.28","13.87","85.75","17.54","14.53"
"1840","66.33","89.77","58.61","59.78","45.56"
"1841","45.96","19.7","12.52","69.06","13.34"
"1842","47.03","59.83","74.47","53.4","1.28"
"1843","80.19","81.59","81.5","48.99","87.67"
"1844","62.68","36.19","79.5","79.94","19.35"
"1845","52.45","35.58","99.32","30.69","54.63"
"1846","10.23","0.97","74.26","20.27","30.42"
"1847","78.76","10.77","58.93","97.38","25.49"
"1848","6.48","86.36","70.27","61.85","39.78"
"1849","15.36","36.75","44.22","4.34","36.68"
"1850","69.62","79.88","24.98","45.75","38.82"
"1851","24.7","75.89","65.75","28.23","20.84"
"1852","75.57","75.52","33.15","95.77","94.58"
"1853","68.74","84.08","51.22","48.64","65.21"
"1854","13.93","72.14","98.96","54.64","22.56"
"1855","93.9","0.35","28.43","28.12","48.43"
"1856","81.24","21.57","83.23","60.7","17.23"
"1857","98.77","55.67","49.02","31.16","8.93"
"1858","91.3","73.12","16.89","16.31","35"
"1859","28.2","22.44","53.27","1.29","75.38"
"1860","29.26","85.05","33.88","41.81","44.19"
"1861","42.47","40.89","12.78","86.18","93.31"
"1862","67.41","94.72","98.9","67.22","56.45"
"1863","52.42","53.61","94.57","19.59","54.5"
"1864","95.2","71.21","55.61","17.7","0.69"
"1865","0.67","25.89","6.7","19.19","85.11"
"1866","17.76","90.5","37.14","55.07","59.22"
"1867","99.11","54.62","0.74","76.89","96.44"
"1868","39.45","72.44","66.77","97.72","19.62"
"1869","85.4","86.51","36.53","88.76","97.81"
"1870","70.83","43.06","44.32","42.06","21.14"
"1871","39.98","67.54","88.72","0.98","28.91"
"1872","28.88","74.48","97.96","31.34","52.67"
"1873","80.9","68.73","70.37","42.36","16.46"
"1874","65.23","8.5","87.22","40.88","80.88"
"1875","6.52","51.25","60.99","12.67","8.68"
"1876","33.1","99.99","25.81","61.47","45.36"
"1877","97.92","84.92","52.38","65.01","96.93"
"1878","6.77","47.69","75.79","43.08","38.24"
"1879","40.63","68.48","46.97","0.52","12.51"
"1880","57.97","14.44","95.78","57.91","0.78"
"1881","61.68","31.37","70.26","32.18","98.05"
"1882","19.07","0.42","0.17","79.01","9.3"
"1883","57.44","67.51","81.02","72.86","52.39"
"1884","14.35","34.76","58.77","76.28","90.56"
"1885","77.95","36.57","23.47","58.18","92.76"
"1886","68.65","26.89","52.39","26.33","4.31"
"1887","66.33","47.24","48.17","16.46","48.73"
"1888","14","8","10.99","84.93","84.96"
"1889","8.83","0.15","65.56","97.05","91.81"
"1890","23.09","88.77","39.43","6.81","41.58"
"1891","10.67","16.47","94.38","64.4","54.03"
"1892","54.68","82.29","83.92","35.86","78.28"
"1893","8.17","61.92","1.11","47.38","86.48"
"1894","58.06","80.51","0.06","5.24","57.7"
"1895","0.6","96.88","87.48","80.68","8.22"
"1896","9.59","51.99","16.47","55.39","75.88"
"1897","97.49","38.54","17.58","22.42","62.49"
"1898","32.67","45.51","1.92","18.11","46.89"
"1899","78.9","44.09","55.97","44.08","78.57"
"1900","83.43","43.86","8","29.71","44.71"
"1901","88.58","24.58","35.23","30.53","58.38"
"1902","18.65","7.12","41.36","85","5.48"
"1903","65.58","6.43","13.44","10.29","83.18"
"1904","62.12","29.11","88.51","99.19","60.54"
"1905","26.46","38.3","38.4","18.58","40.15"
"1906","80.47","56.43","11.53","88.51","37.91"
"1907","22.75","67.57","12.92","28.08","88.7"
"1908","73.76","49.03","43.59","6.11","60.78"
"1909","92.13","79.89","26.59","19.84","11.31"
"1910","34.83","10.27","55.09","90.71","42.14"
"1911","75.31","86.07","95.45","5.85","89.75"
"1912","61.3","38.6","28.12","8.72","77.8"
"1913","32.22","27.57","30.69","14.34","33.59"
"1914","49.61","32.46","58.45","8.24","10.63"
"1915","33.94","60.32","50.53","52.91","75.21"
"1916","87.48","60.62","56.71","91.86","24.42"
"1917","69.83","5.55","78.86","76.03","82.72"
"1918","8.3","27.71","20.46","77.44","50.88"
"1919","3.52","51.01","63.17","28.5","20.26"
"1920","40.81","77.95","6.72","45.15","98.23"
"1921","82.73","78.04","64.2","94.42","22.45"
"1922","38.29","73.35","54.27","19.43","83.3"
"1923","68.84","59.06","44.6","23.17","24.58"
"1924","28.43","33.92","27.61","64.54","26.29"
"1925","41.93","45.21","98.42","73.74","16.23"
"1926","18.06","14.94","8.49","99.83","22.13"
"1927","0.53","4.76","27.04","73.86","70.62"
"1928","21.29","37.69","26.1","24.98","43.16"
"1929","81.42","76.93","85.26","39.46","70.47"
"1930","21.94","40.19","94.16","18.1","78.77"
"1931","80.88","43.05","56.69","60.82","77.38"
"1932","46.88","92.36","95.01","90.51","63.72"
"1933","86.34","89.49","75.92","59.87","26.68"
"1934","40.5","50.23","92.09","54.59","88.44"
"1935","43.45","75.7","42.7","88.22","8.17"
"1936","44.65","89.38","84.07","71.75","34.75"
"1937","58.58","95.53","50.96","85.59","49.23"
"1938","27.33","88.41","60.71","65.76","39.17"
"1939","32.18","67.45","23.41","39.53","80.34"
"1940","85.69","56.47","89.99","75.28","91.6"
"1941","99.04","92.3","29.05","77.86","47.24"
"1942","89.3","22.18","86.81","28.46","42.66"
"1943","79.75","51.36","43.07","74.4","82.24"
"1944","45.29","83.54","72.04","95.67","62.09"
"1945","83.22","28.56","72.74","72.88","95.35"
"1946","61.66","75.22","9.42","26.07","68.39"
"1947","90.12","51.45","59.68","13.4","87.46"
"1948","9.06","68.89","80.33","27.18","95.2"
"1949","92.61","97.95","13.48","61.71","67.47"
"1950","66.9","68.21","74.5","43.95","44.8"
"1951","0.53","65.58","50.81","96.28","11.8"
"1952","89.7","63.61","80.97","3.25","29.91"
"1953","77.81","81.42","93.91","47.34","5.76"
"1954","15.55","27.49","84.81","3.34","54.07"
"1955","58.6","36.36","34.88","62.33","68.82"
"1956","68.69","60.19","41.95","77.86","35.42"
"1957","28.41","38.08","56.24","4.5","54.94"
"1958","4.57","33.55","96.95","35.08","35.47"
"1959","58.55","51.92","58.77","75.33","83.34"
"1960","16.86","7","30.24","47.98","18.73"
"1961","57.41","12.38","52.74","9.73","50.59"
"1962","91.57","24.71","43.08","22.69","38.8"
"1963","85.87","57.41","0.69","82.6","63.03"
"1964","60.84","24.17","42.49","53.26","94.7"
"1965","1.84","26.74","91.89","0.01","48.37"
"1966","51.83","69.73","35.38","54.59","20.51"
"1967","19.29","35.3","63.4","94.97","67.93"
"1968","83.2","53","22.55","86.56","55.85"
"1969","87.74","2.65","52.15","83.05","53.05"
"1970","72.36","79.45","42.67","25.45","26.68"
"1971","87.56","0.97","4.1","4.91","32.17"
"1972","58.17","81.31","12.53","31.33","80.19"
"1973","91.2","57.83","29.12","36.21","16.03"
"1974","39.73","66.18","31.81","37.67","82.05"
"1975","70.05","43.54","65.32","74.72","41.2"
"1976","55.46","27.64","41.76","26.47","44.09"
"1977","95.24","43.07","21.59","64.6","83.29"
"1978","6.59","16.19","75.19","29.46","61.15"
"1979","54.18","3.54","15.97","29.43","95.55"
"1980","30.34","50","22.55","94.27","32.21"
"1981","1.62","8.95","41.28","54.42","73.18"
"1982","60.73","57.75","33.65","19.55","42.22"
"1983","99.51","36.74","40.14","93.54","90.56"
"1984","16.77","18.76","39.35","66.3","4.7"
"1985","91.64","43.45","40.72","94.65","84.31"
"1986","82.09","15.38","1.95","71.39","44.16"
"1987","5.08","75.76","34.51","82.16","59.77"
"1988","18.46","9.12","32.77","24.28","77.28"
"1989","16.97","53.25","48.64","62.53","13.49"
"1990","15.34","21.55","3.19","92.4","18.47"
"1991","55.18","93.27","70.24","53.57","67.48"
"1992","65.83","61.31","94.46","82.38","80.17"
"1993","84.1","99.83","83.76","99.79","77.16"
"1994","14.72","86.62","70.95","26.91","76.68"
"1995","58.75","9.65","23.34","41.22","15.2"
"1996","46.12","69.82","95.46","20.95","95.51"
"1997","8.26","19.49","59.03","67.26","21.32"
"1998","95.25","72.86","16.3","96.66","72.66"
"1999","6.34","0.52","8.87","75.47","92.43"
"2000","26.8","36.63","22.01","79.85","35.33"
"2001","70.59","47.46","41.74","75.86","76.54"
